103.788,117.758,.3,1200,.19698,0
103.788,118.266,.3,1200,.02048,0
106.734,121.212,.3,1200,.16801,0
106.226,121.212,.3,1200,.02048,0
103.788,118.774,.3,1200,.13904,0
103.788,119.282,.3,1200,.02048,0
105.718,121.212,.3,1200,.11008,0
105.21,121.212,.3,1200,.02048,0
103.788,119.79,.3,1200,.08111,0
103.788,120.298,.3,1200,.02048,0
104.702,121.212,.3,1200,.05214,0
104.194,121.212,.3,1200,.02048,0
103.628,120.646,.3,1200,.0323,0
103.628,120.646,.3,2700,-1.6,0
103.628,120.646,.3,7200,0,0
104.194,121.212,.3,7200,-.28537,0
104.46,121.212,.3,7200,-.09463,0
104.46,121.212,.3,2700,-.02,0
104.46,121.212,2.3,9000,0,0
104.46,121.212,2.3,9000,0,M104 S205 
104.46,121.212,2.3,9000,0,M140 S60 
104.46,125.856,2.3,9000,0,0
104.46,125.856,.5,9000,0,0
104.46,125.856,.5,2400,2,0
104.46,125.856,.5,1500,0,0
102.5,125.856,.5,1500,.05531,0
100.922,125.462,.5,1500,.04589,0
99.715,124.372,.5,1500,.04589,0
99.144,122.5,.5,1500,.05523,0
99.144,102.5,.5,1500,.56438,0
99.538,100.922,.5,1500,.04589,0
100.628,99.715,.5,1500,.04589,0
102.5,99.144,.5,1500,.05523,0
122.5,99.144,.5,1500,.56438,0
124.078,99.538,.5,1500,.04589,0
125.285,100.628,.5,1500,.04589,0
125.856,102.5,.5,1500,.05523,0
125.856,122.5,.5,1500,.56438,0
125.462,124.078,.5,1500,.04589,0
124.372,125.285,.5,1500,.04589,0
122.5,125.856,.5,1500,.05523,0
104.52,125.856,.5,1500,.50738,0
104.52,125.856,.5,2700,-1.6,0
104.52,125.856,.5,7200,0,0
103.453,125.856,.5,7200,-.38,0
103.453,125.856,.5,2700,-.02,0
103.453,125.856,2.5,9000,0,0
104.339,103.539,2.5,9000,0,0
104.339,103.539,.5,9000,0,0
104.339,103.539,.5,2400,2,0
121.461,103.539,.5,2400,.52159,0
121.461,121.461,.5,2400,.54596,0
103.539,121.461,.5,2400,.54596,0
103.539,103.539,.5,2400,.54596,0
104.279,103.539,.5,2400,.02254,0
103.532,103.132,.5,9000,0,0
103.532,103.132,.5,2400,0,0
121.868,103.132,.5,2400,.55858,0
121.868,121.868,.5,2400,.57077,0
103.132,121.868,.5,2400,.57077,0
103.132,103.132,.5,2400,.57077,0
103.472,103.132,.5,2400,.01036,0
102.725,102.81,.5,9000,0,0
102.725,102.81,.5,1500,0,0
102.725,102.725,.5,1500,.00259,0
122.275,102.725,.5,1500,.59557,0
122.275,122.275,.5,1500,.59557,0
102.725,122.275,.5,1500,.59557,0
102.725,102.87,.5,1500,.59115,0
102.785,102.75,.5,9000,0,0
102.785,102.75,.5,2700,-1.6,0
102.785,102.75,.5,7200,0,0
102.725,102.725,.5,7200,-.05166,0
103.647,102.725,.5,7200,-.32834,0
103.647,102.725,.5,2700,-.02,0
103.647,102.725,2.5,9000,0,0
121.339,120.508,2.5,9000,0,0
121.339,120.508,.5,9000,0,0
121.339,120.508,.5,2400,2,0
120.691,121.156,.5,2400,.02815,0
120.11,121.156,.5,2400,.01786,0
121.156,120.11,.5,2400,.04544,0
121.156,119.529,.5,2400,.01786,0
119.529,121.156,.5,2400,.0707,0
118.948,121.156,.5,2400,.01786,0
121.156,118.948,.5,2400,.09595,0
121.156,118.367,.5,2400,.01786,0
118.367,121.156,.5,2400,.12121,0
117.787,121.156,.5,2400,.01786,0
121.156,117.787,.5,2400,.14646,0
121.156,117.206,.5,2400,.01786,0
117.206,121.156,.5,2400,.17172,0
116.625,121.156,.5,2400,.01786,0
121.156,116.625,.5,2400,.19697,0
121.156,116.044,.5,2400,.01786,0
116.044,121.156,.5,2400,.22223,0
115.463,121.156,.5,2400,.01786,0
121.156,115.463,.5,2400,.24748,0
121.156,114.882,.5,2400,.01786,0
114.882,121.156,.5,2400,.27274,0
114.301,121.156,.5,2400,.01786,0
121.156,114.301,.5,2400,.29799,0
121.156,113.72,.5,2400,.01786,0
113.72,121.156,.5,2400,.32324,0
113.139,121.156,.5,2400,.01786,0
121.156,113.139,.5,2400,.3485,0
121.156,112.558,.5,2400,.01786,0
112.558,121.156,.5,2400,.37375,0
111.977,121.156,.5,2400,.01786,0
121.156,111.977,.5,2400,.39901,0
121.156,111.396,.5,2400,.01786,0
111.396,121.156,.5,2400,.42426,0
110.815,121.156,.5,2400,.01786,0
121.156,110.815,.5,2400,.44952,0
121.156,110.235,.5,2400,.01786,0
110.235,121.156,.5,2400,.47477,0
109.654,121.156,.5,2400,.01786,0
121.156,109.654,.5,2400,.50003,0
121.156,109.073,.5,2400,.01786,0
109.073,121.156,.5,2400,.52528,0
108.492,121.156,.5,2400,.01786,0
121.156,108.492,.5,2400,.55054,0
121.156,107.911,.5,2400,.01786,0
107.911,121.156,.5,2400,.57579,0
107.33,121.156,.5,2400,.01786,0
121.156,107.33,.5,2400,.60105,0
121.156,106.749,.5,2400,.01786,0
106.749,121.156,.5,2400,.6263,0
106.168,121.156,.5,2400,.01786,0
121.156,106.168,.5,2400,.65156,0
121.156,105.587,.5,2400,.01786,0
105.587,121.156,.5,2400,.67681,0
105.006,121.156,.5,2400,.01786,0
121.156,105.006,.5,2400,.70207,0
121.156,104.425,.5,2400,.01786,0
104.425,121.156,.5,2400,.72732,0
103.844,121.156,.5,2400,.01786,0
121.155,103.844,.5,2400,.75257,0
120.575,103.844,.5,2400,.01786,0
103.844,120.575,.5,2400,.72732,0
103.844,119.994,.5,2400,.01786,0
119.994,103.844,.5,2400,.70206,0
119.413,103.844,.5,2400,.01786,0
103.844,119.413,.5,2400,.67681,0
103.844,118.832,.5,2400,.01786,0
118.832,103.844,.5,2400,.65155,0
118.251,103.844,.5,2400,.01786,0
103.844,118.251,.5,2400,.6263,0
103.844,117.67,.5,2400,.01786,0
117.67,103.844,.5,2400,.60104,0
117.089,103.844,.5,2400,.01786,0
103.844,117.089,.5,2400,.57579,0
103.844,116.508,.5,2400,.01786,0
116.508,103.844,.5,2400,.55053,0
115.927,103.844,.5,2400,.01786,0
103.844,115.927,.5,2400,.52528,0
103.844,115.346,.5,2400,.01786,0
115.346,103.844,.5,2400,.50002,0
114.765,103.844,.5,2400,.01786,0
103.844,114.765,.5,2400,.47477,0
103.844,114.184,.5,2400,.01786,0
114.184,103.844,.5,2400,.44951,0
113.604,103.844,.5,2400,.01786,0
103.844,113.603,.5,2400,.42426,0
103.844,113.023,.5,2400,.01786,0
113.023,103.844,.5,2400,.399,0
112.442,103.844,.5,2400,.01786,0
103.844,112.442,.5,2400,.37375,0
103.844,111.861,.5,2400,.01786,0
111.861,103.844,.5,2400,.3485,0
111.28,103.844,.5,2400,.01786,0
103.844,111.28,.5,2400,.32324,0
103.844,110.699,.5,2400,.01786,0
110.699,103.844,.5,2400,.29799,0
110.118,103.844,.5,2400,.01786,0
103.844,110.118,.5,2400,.27273,0
103.844,109.537,.5,2400,.01786,0
109.537,103.844,.5,2400,.24748,0
108.956,103.844,.5,2400,.01786,0
103.844,108.956,.5,2400,.22222,0
103.844,108.375,.5,2400,.01786,0
108.375,103.844,.5,2400,.19697,0
107.794,103.844,.5,2400,.01786,0
103.844,107.794,.5,2400,.17171,0
103.844,107.213,.5,2400,.01786,0
107.213,103.844,.5,2400,.14646,0
106.632,103.844,.5,2400,.01786,0
103.844,106.632,.5,2400,.1212,0
103.844,106.052,.5,2400,.01786,0
106.052,103.844,.5,2400,.09595,0
105.471,103.844,.5,2400,.01786,0
103.844,105.471,.5,2400,.07069,0
103.844,104.89,.5,2400,.01786,0
104.89,103.844,.5,2400,.04544,0
104.309,103.844,.5,2400,.01786,0
103.661,104.492,.5,2400,.02815,0
103.661,104.492,.5,2700,-1.6,0
103.661,104.492,.5,7200,0,0
104.309,103.844,.5,7200,-.3262,0
104.46,103.844,.5,7200,-.0538,0
104.46,103.844,.5,2700,-.02,0
104.46,103.844,2.5,9000,0,0
104.339,103.539,2.5,9000,0,0
104.339,103.539,.7,9000,0,0
104.339,103.539,.7,2400,2,0
121.461,103.539,.7,2400,.52159,0
121.461,121.461,.7,2400,.54596,0
103.539,121.461,.7,2400,.54596,0
103.539,103.539,.7,2400,.54596,0
104.279,103.539,.7,2400,.02254,0
103.532,103.132,.7,9000,0,0
103.532,103.132,.7,2400,0,0
121.868,103.132,.7,2400,.55858,0
121.868,121.868,.7,2400,.57077,0
103.132,121.868,.7,2400,.57077,0
103.132,103.132,.7,2400,.57077,0
103.472,103.132,.7,2400,.01036,0
102.725,102.81,.7,9000,0,0
102.725,102.81,.7,1500,0,0
102.725,102.725,.7,1500,.00259,0
122.275,102.725,.7,1500,.59557,0
122.275,122.275,.7,1500,.59557,0
102.725,122.275,.7,1500,.59557,0
102.725,102.87,.7,1500,.59115,0
102.785,102.75,.7,9000,0,0
102.785,102.75,.7,2700,-1.6,0
102.785,102.75,.7,7200,0,0
102.725,102.725,.7,7200,-.05166,0
103.647,102.725,.7,7200,-.32834,0
103.647,102.725,.7,2700,-.02,0
103.647,102.725,2.7,9000,0,0
120.508,103.661,2.7,9000,0,0
120.508,103.661,.7,9000,0,0
120.508,103.661,.7,2400,2,0
121.156,104.309,.7,2400,.02815,0
121.156,104.89,.7,2400,.01786,0
120.11,103.844,.7,2400,.04544,0
119.529,103.844,.7,2400,.01786,0
121.156,105.471,.7,2400,.0707,0
121.156,106.052,.7,2400,.01786,0
118.948,103.844,.7,2400,.09595,0
118.367,103.844,.7,2400,.01786,0
121.156,106.633,.7,2400,.12121,0
121.156,107.213,.7,2400,.01786,0
117.787,103.844,.7,2400,.14646,0
117.206,103.844,.7,2400,.01786,0
121.156,107.794,.7,2400,.17172,0
121.156,108.375,.7,2400,.01786,0
116.625,103.844,.7,2400,.19697,0
116.044,103.844,.7,2400,.01786,0
121.156,108.956,.7,2400,.22223,0
121.156,109.537,.7,2400,.01786,0
115.463,103.844,.7,2400,.24748,0
114.882,103.844,.7,2400,.01786,0
121.156,110.118,.7,2400,.27274,0
121.156,110.699,.7,2400,.01786,0
114.301,103.844,.7,2400,.29799,0
113.72,103.844,.7,2400,.01786,0
121.156,111.28,.7,2400,.32324,0
121.156,111.861,.7,2400,.01786,0
113.139,103.844,.7,2400,.3485,0
112.558,103.844,.7,2400,.01786,0
121.156,112.442,.7,2400,.37375,0
121.156,113.023,.7,2400,.01786,0
111.977,103.844,.7,2400,.39901,0
111.396,103.844,.7,2400,.01786,0
121.156,113.604,.7,2400,.42426,0
121.156,114.185,.7,2400,.01786,0
110.815,103.844,.7,2400,.44952,0
110.235,103.844,.7,2400,.01786,0
121.156,114.765,.7,2400,.47477,0
121.156,115.346,.7,2400,.01786,0
109.654,103.844,.7,2400,.50003,0
109.073,103.844,.7,2400,.01786,0
121.156,115.927,.7,2400,.52528,0
121.156,116.508,.7,2400,.01786,0
108.492,103.844,.7,2400,.55054,0
107.911,103.844,.7,2400,.01786,0
121.156,117.089,.7,2400,.57579,0
121.156,117.67,.7,2400,.01786,0
107.33,103.844,.7,2400,.60105,0
106.749,103.844,.7,2400,.01786,0
121.156,118.251,.7,2400,.6263,0
121.156,118.832,.7,2400,.01786,0
106.168,103.844,.7,2400,.65156,0
105.587,103.844,.7,2400,.01786,0
121.156,119.413,.7,2400,.67681,0
121.156,119.994,.7,2400,.01786,0
105.006,103.844,.7,2400,.70207,0
104.425,103.844,.7,2400,.01786,0
121.156,120.575,.7,2400,.72732,0
121.156,121.156,.7,2400,.01786,0
103.844,103.845,.7,2400,.75257,0
103.844,104.425,.7,2400,.01786,0
120.575,121.156,.7,2400,.72732,0
119.994,121.156,.7,2400,.01786,0
103.844,105.006,.7,2400,.70206,0
103.844,105.587,.7,2400,.01786,0
119.413,121.156,.7,2400,.67681,0
118.832,121.156,.7,2400,.01786,0
103.844,106.168,.7,2400,.65155,0
103.844,106.749,.7,2400,.01786,0
118.251,121.156,.7,2400,.6263,0
117.67,121.156,.7,2400,.01786,0
103.844,107.33,.7,2400,.60104,0
103.844,107.911,.7,2400,.01786,0
117.089,121.156,.7,2400,.57579,0
116.508,121.156,.7,2400,.01786,0
103.844,108.492,.7,2400,.55053,0
103.844,109.073,.7,2400,.01786,0
115.927,121.156,.7,2400,.52528,0
115.346,121.156,.7,2400,.01786,0
103.844,109.654,.7,2400,.50002,0
103.844,110.235,.7,2400,.01786,0
114.765,121.156,.7,2400,.47477,0
114.184,121.156,.7,2400,.01786,0
103.844,110.816,.7,2400,.44951,0
103.844,111.397,.7,2400,.01786,0
113.603,121.156,.7,2400,.42426,0
113.023,121.156,.7,2400,.01786,0
103.844,111.977,.7,2400,.399,0
103.844,112.558,.7,2400,.01786,0
112.442,121.156,.7,2400,.37375,0
111.861,121.156,.7,2400,.01786,0
103.844,113.139,.7,2400,.3485,0
103.844,113.72,.7,2400,.01786,0
111.28,121.156,.7,2400,.32324,0
110.699,121.156,.7,2400,.01786,0
103.844,114.301,.7,2400,.29799,0
103.844,114.882,.7,2400,.01786,0
110.118,121.156,.7,2400,.27273,0
109.537,121.156,.7,2400,.01786,0
103.844,115.463,.7,2400,.24748,0
103.844,116.044,.7,2400,.01786,0
108.956,121.156,.7,2400,.22222,0
108.375,121.156,.7,2400,.01786,0
103.844,116.625,.7,2400,.19697,0
103.844,117.206,.7,2400,.01786,0
107.794,121.156,.7,2400,.17171,0
107.213,121.156,.7,2400,.01786,0
103.844,117.787,.7,2400,.14646,0
103.844,118.368,.7,2400,.01786,0
106.632,121.156,.7,2400,.1212,0
106.052,121.156,.7,2400,.01786,0
103.844,118.948,.7,2400,.09595,0
103.844,119.529,.7,2400,.01786,0
105.471,121.156,.7,2400,.07069,0
104.89,121.156,.7,2400,.01786,0
103.844,120.11,.7,2400,.04544,0
103.844,120.691,.7,2400,.01786,0
104.492,121.339,.7,2400,.02815,0
104.492,121.339,.7,2400,.02815,M106 S255
104.492,121.339,.7,2700,-1.6,0
104.492,121.339,.7,7200,0,0
103.844,120.691,.7,7200,-.3262,0
103.844,120.54,.7,7200,-.0538,0
103.844,120.54,.7,2700,-.02,0
103.844,120.54,2.7,9000,0,0
104.339,103.539,2.7,9000,0,0
104.339,103.539,.9,9000,0,0
104.339,103.539,.9,2400,2,0
121.461,103.539,.9,2400,.52159,0
121.461,121.461,.9,2400,.54596,0
103.539,121.461,.9,2400,.54596,0
103.539,103.539,.9,2400,.54596,0
104.279,103.539,.9,2400,.02254,0
103.532,103.132,.9,9000,0,0
103.532,103.132,.9,2400,0,0
121.868,103.132,.9,2400,.55858,0
121.868,121.868,.9,2400,.57077,0
103.132,121.868,.9,2400,.57077,0
103.132,103.132,.9,2400,.57077,0
103.472,103.132,.9,2400,.01036,0
102.725,102.81,.9,9000,0,0
102.725,102.81,.9,1500,0,0
102.725,102.725,.9,1500,.00259,0
122.275,102.725,.9,1500,.59557,0
122.275,122.275,.9,1500,.59557,0
102.725,122.275,.9,1500,.59557,0
102.725,102.87,.9,1500,.59115,0
102.785,102.75,.9,9000,0,0
102.785,102.75,.9,2700,-1.6,0
102.785,102.75,.9,7200,0,0
102.725,102.725,.9,7200,-.05166,0
103.647,102.725,.9,7200,-.32834,0
103.647,102.725,.9,2700,-.02,0
103.647,102.725,2.9,9000,0,0
121.339,120.508,2.9,9000,0,0
121.339,120.508,.9,9000,0,0
121.339,120.508,.9,2400,2,0
120.691,121.156,.9,2400,.02815,0
120.11,121.156,.9,2400,.01786,0
121.156,120.11,.9,2400,.04544,0
121.156,119.529,.9,2400,.01786,0
119.529,121.156,.9,2400,.0707,0
118.948,121.156,.9,2400,.01786,0
121.156,118.948,.9,2400,.09595,0
121.156,118.367,.9,2400,.01786,0
118.367,121.156,.9,2400,.12121,0
117.787,121.156,.9,2400,.01786,0
121.156,117.787,.9,2400,.14646,0
121.156,117.206,.9,2400,.01786,0
117.206,121.156,.9,2400,.17172,0
116.625,121.156,.9,2400,.01786,0
121.156,116.625,.9,2400,.19697,0
121.156,116.044,.9,2400,.01786,0
116.044,121.156,.9,2400,.22223,0
115.463,121.156,.9,2400,.01786,0
121.156,115.463,.9,2400,.24748,0
121.156,114.882,.9,2400,.01786,0
114.882,121.156,.9,2400,.27274,0
114.301,121.156,.9,2400,.01786,0
121.156,114.301,.9,2400,.29799,0
121.156,113.72,.9,2400,.01786,0
113.72,121.156,.9,2400,.32324,0
113.139,121.156,.9,2400,.01786,0
121.156,113.139,.9,2400,.3485,0
121.156,112.558,.9,2400,.01786,0
112.558,121.156,.9,2400,.37375,0
111.977,121.156,.9,2400,.01786,0
121.156,111.977,.9,2400,.39901,0
121.156,111.396,.9,2400,.01786,0
111.396,121.156,.9,2400,.42426,0
110.815,121.156,.9,2400,.01786,0
121.156,110.815,.9,2400,.44952,0
121.156,110.235,.9,2400,.01786,0
110.235,121.156,.9,2400,.47477,0
109.654,121.156,.9,2400,.01786,0
121.156,109.654,.9,2400,.50003,0
121.156,109.073,.9,2400,.01786,0
109.073,121.156,.9,2400,.52528,0
108.492,121.156,.9,2400,.01786,0
121.156,108.492,.9,2400,.55054,0
121.156,107.911,.9,2400,.01786,0
107.911,121.156,.9,2400,.57579,0
107.33,121.156,.9,2400,.01786,0
121.156,107.33,.9,2400,.60105,0
121.156,106.749,.9,2400,.01786,0
106.749,121.156,.9,2400,.6263,0
106.168,121.156,.9,2400,.01786,0
121.156,106.168,.9,2400,.65156,0
121.156,105.587,.9,2400,.01786,0
105.587,121.156,.9,2400,.67681,0
105.006,121.156,.9,2400,.01786,0
121.156,105.006,.9,2400,.70207,0
121.156,104.425,.9,2400,.01786,0
104.425,121.156,.9,2400,.72732,0
103.844,121.156,.9,2400,.01786,0
121.155,103.844,.9,2400,.75257,0
120.575,103.844,.9,2400,.01786,0
103.844,120.575,.9,2400,.72732,0
103.844,119.994,.9,2400,.01786,0
119.994,103.844,.9,2400,.70206,0
119.413,103.844,.9,2400,.01786,0
103.844,119.413,.9,2400,.67681,0
103.844,118.832,.9,2400,.01786,0
118.832,103.844,.9,2400,.65155,0
118.251,103.844,.9,2400,.01786,0
103.844,118.251,.9,2400,.6263,0
103.844,117.67,.9,2400,.01786,0
117.67,103.844,.9,2400,.60104,0
117.089,103.844,.9,2400,.01786,0
103.844,117.089,.9,2400,.57579,0
103.844,116.508,.9,2400,.01786,0
116.508,103.844,.9,2400,.55053,0
115.927,103.844,.9,2400,.01786,0
103.844,115.927,.9,2400,.52528,0
103.844,115.346,.9,2400,.01786,0
115.346,103.844,.9,2400,.50002,0
114.765,103.844,.9,2400,.01786,0
103.844,114.765,.9,2400,.47477,0
103.844,114.184,.9,2400,.01786,0
114.184,103.844,.9,2400,.44951,0
113.604,103.844,.9,2400,.01786,0
103.844,113.603,.9,2400,.42426,0
103.844,113.023,.9,2400,.01786,0
113.023,103.844,.9,2400,.399,0
112.442,103.844,.9,2400,.01786,0
103.844,112.442,.9,2400,.37375,0
103.844,111.861,.9,2400,.01786,0
111.861,103.844,.9,2400,.3485,0
111.28,103.844,.9,2400,.01786,0
103.844,111.28,.9,2400,.32324,0
103.844,110.699,.9,2400,.01786,0
110.699,103.844,.9,2400,.29799,0
110.118,103.844,.9,2400,.01786,0
103.844,110.118,.9,2400,.27273,0
103.844,109.537,.9,2400,.01786,0
109.537,103.844,.9,2400,.24748,0
108.956,103.844,.9,2400,.01786,0
103.844,108.956,.9,2400,.22222,0
103.844,108.375,.9,2400,.01786,0
108.375,103.844,.9,2400,.19697,0
107.794,103.844,.9,2400,.01786,0
103.844,107.794,.9,2400,.17171,0
103.844,107.213,.9,2400,.01786,0
107.213,103.844,.9,2400,.14646,0
106.632,103.844,.9,2400,.01786,0
103.844,106.632,.9,2400,.1212,0
103.844,106.052,.9,2400,.01786,0
106.052,103.844,.9,2400,.09595,0
105.471,103.844,.9,2400,.01786,0
103.844,105.471,.9,2400,.07069,0
103.844,104.89,.9,2400,.01786,0
104.89,103.844,.9,2400,.04544,0
104.309,103.844,.9,2400,.01786,0
103.661,104.492,.9,2400,.02815,0
103.661,104.492,.9,2700,-1.6,0
103.661,104.492,.9,7200,0,0
104.309,103.844,.9,7200,-.3262,0
104.46,103.844,.9,7200,-.0538,0
104.46,103.844,.9,2700,-.02,0
104.46,103.844,2.9,9000,0,0
